"Year","Period","Trade.Flow","Reporter","Commodity.Code","Netweight.kg","Trade.Value.USD","Netweight.kg.mean"
2016,201601,"Exports","Egypt",707,84503,90895,84503
2016,201609,"Exports","TFYR of Macedonia",707,7621,4300,7621
2016,201609,"Exports","Ukraine",707,8,5,8
2016,201611,"Exports","TFYR of Macedonia",707,23142,16601,23142
2016,201602,"Exports","Egypt",707,889,881,889
2016,201603,"Exports","TFYR of Macedonia",707,760,1040,760
2016,201608,"Exports","Egypt",707,112,111,112
2016,201606,"Imports","Mongolia",707,177,196,177
2016,201604,"Exports","Rep. of Moldova",707,11,21,11
2016,201608,"Imports","Mongolia",707,400,151,400
2016,201609,"Imports","Mongolia",707,2443,499,2443
2016,201610,"Imports","Mongolia",707,2335,661,2335
2016,201607,"Imports","Mongolia",707,27260,8366,27260
2016,201612,"Exports","EU-28",707,29710,29275,29710
2016,201605,"Exports","EU-28",707,13390,16156,13390
2016,201604,"Exports","EU-28",707,7200,9552,7200
2016,201611,"Exports","EU-28",707,6670,4427,6670
2016,201608,"Exports","Azerbaijan",707,750,25773,750
2016,201605,"Exports","Armenia",707,57454,22847,57454
2016,201601,"Exports","Azerbaijan",707,NA,121701,1090940
2016,201607,"Exports","Armenia",707,16,14,16
2016,201603,"Exports","Azerbaijan",707,18500,301820,18500
2016,201611,"Exports","Armenia",707,765009,208690,765009
2016,201602,"Exports","Azerbaijan",707,18500,131424,18500
2016,201606,"Exports","Azerbaijan",707,750,91290,750
2016,201610,"Exports","Armenia",707,9860,2247,9860
2016,201604,"Exports","Armenia",707,77561,52627,77561
2016,201604,"Exports","Azerbaijan",707,1069,460012,1069
2016,201602,"Exports","Armenia",707,16616,21864,16616
2016,201608,"Exports","Armenia",707,17,14,17
2016,201612,"Exports","Azerbaijan",707,18300,533283,18300
2016,201603,"Imports","Armenia",707,43792,40260,43792
2016,201609,"Exports","Azerbaijan",707,2100,1041069,2100
2016,201605,"Exports","Azerbaijan",707,18500,235681,18500
2016,201612,"Exports","Armenia",707,29072,6743,29072
2016,201603,"Exports","Armenia",707,61192,85659,61192
2016,201601,"Exports","Armenia",707,707145,811135,707145
2016,201611,"Exports","Azerbaijan",707,5000,3263220,5000
2016,201607,"Exports","Azerbaijan",707,2000,20297,2000
2016,201609,"Exports","Armenia",707,10,10,10
2016,201610,"Exports","Azerbaijan",707,18350,7432253,18350
2016,201611,"Exports","Kazakhstan",707,120609,98829,120609
2016,201603,"Exports","Kazakhstan",707,232947,408613,232947
2016,201608,"Imports","Kazakhstan",707,993,285,993
2016,201602,"Exports","Kazakhstan",707,10000,19956,10000
2016,201602,"Imports","Kazakhstan",707,779,1079,779
2016,201610,"Exports","Kazakhstan",707,217216,157337,217216
2016,201610,"Imports","Kazakhstan",707,56210,49983,56210
2016,201612,"Exports","Lithuania",707,29710,29280,29710
2016,201604,"Imports","Kazakhstan",707,566,611,566
2016,201612,"Exports","Kazakhstan",707,77195,104716,77195
2016,201604,"Exports","Kazakhstan",707,630976,663309,630976
2016,201605,"Imports","Kazakhstan",707,209,174,209
2016,201605,"Exports","Kazakhstan",707,278692,153644,278692
2016,201612,"Imports","Kazakhstan",707,3382,1094,3382
2016,201603,"Imports","Kazakhstan",707,618,1025,618
2016,201607,"Exports","Kazakhstan",707,110500,34783,110500
2016,201607,"Imports","Kazakhstan",707,1480,263,1480
2016,201601,"Imports","Kazakhstan",707,117,293,117
2016,201609,"Exports","Kazakhstan",707,124708,52534,124708
2016,201608,"Exports","Kazakhstan",707,16291,6280,16291
2016,201609,"Imports","Kazakhstan",707,1060,376,1060
2016,201606,"Imports","Kazakhstan",707,1816,1339,1816
2016,201606,"Exports","Kazakhstan",707,594073,486105,594073
2016,201611,"Exports","Lithuania",707,6670,4431,6670
2016,201611,"Imports","Kazakhstan",707,420,131,420
2016,201605,"Exports","Lithuania",707,13390,16164,13390
2016,201604,"Exports","Lithuania",707,7200,9553,7200
2016,201607,"Exports","Ukraine",707,11,7,11
2016,201605,"Exports","Ukraine",707,10,7,10
2016,201601,"Exports","Israel",707,NA,11000,1090940
2016,201601,"Imports","Turkey",707,558790,435478,558790
2016,201602,"Imports","Turkey",707,66900,50303,66900
2016,201604,"Exports","Ukraine",707,10,12,10
2016,201604,"Imports","Turkey",707,65714,48703,65714
2016,201603,"Exports","Ukraine",707,10,23,10
2016,201606,"Exports","Ukraine",707,15,16,15
2016,201601,"Exports","Ukraine",707,20,88,20
2016,201611,"Exports","China",707,2614345,2494189,2614345
2016,201610,"Imports","Belarus",707,62179,24700,62179
2016,201601,"Exports","Belarus",707,596324,434300,596324
2016,201611,"Exports","Belarus",707,102746,99600,102746
2016,201611,"Imports","Belarus",707,754,800,754
2016,201606,"Exports","China",707,1241396,1184341,1241396
2016,201604,"Exports","Belarus",707,2672600,2922700,2672600
2016,201603,"Exports","Belarus",707,2038654,2384000,2038654
2016,201601,"Exports","China",707,2293267,2187868,2293267
2016,201602,"Exports","Belarus",707,589602,775600,589602
2016,201608,"Imports","Belarus",707,51339,27500,51339
2016,201608,"Exports","Belarus",707,8210758,2611000,8210758
2016,201605,"Exports","Belarus",707,11576748,6620300,11576748
2016,201605,"Imports","Belarus",707,54000,57600,54000
2016,201601,"Imports","Belarus",707,70,200,70
2016,201604,"Imports","Belarus",707,11000,13900,11000
2016,201602,"Exports","China",707,2574237,2455924,2574237
2016,201607,"Exports","Belarus",707,11864336,2251500,11864336
2016,201607,"Imports","Belarus",707,18927,11100,18927
2016,201608,"Exports","China",707,6390,6096,6390
2016,201603,"Imports","Belarus",707,18000,30600,18000
2016,201609,"Imports","Belarus",707,34818,21300,34818
2016,201609,"Exports","Belarus",707,4206109,2283100,4206109
2016,201605,"Exports","China",707,3349116,3195190,3349116
2016,201604,"Exports","China",707,4018738,3834036,4018738
2016,201606,"Imports","Belarus",707,53117,47800,53117
2016,201610,"Exports","China",707,1499705,1430778,1499705
2016,201609,"Exports","China",707,204786,195374,204786
2016,201606,"Exports","Belarus",707,17159656,5832600,17159656
2016,201603,"Exports","China",707,3189182,3042606,3189182
2016,201607,"Exports","China",707,73630,70246,73630
2016,201610,"Exports","Belarus",707,658076,533700,658076
2016,201612,"Exports","Belarus",707,871093,465900,871093
2016,201612,"Exports","China",707,4012929,3828494,4012929
2017,201712,"Exports","Ecuador",707,285,419,285
2017,201704,"Exports","Ecuador",707,120,305,120
2017,201705,"Exports","Estonia",707,40,93,40
2017,201705,"Imports","Mongolia",707,1064,468,1064
2017,201709,"Imports","Mongolia",707,7950,2676,7950
2017,201708,"Imports","Mongolia",707,102,53,102
2017,201710,"Imports","Mongolia",707,900,294,900
2017,201706,"Imports","Mongolia",707,2900,1140,2900
2017,201711,"Imports","Mongolia",707,1000,230,1000
2017,201707,"Imports","Mongolia",707,24871,4288,24871
2017,201712,"Exports","Turkey",707,6533560,5090818,6533560
2017,201711,"Exports","Turkey",707,3254320,2452039,3254320
2017,201710,"Exports","Turkey",707,1106295,749783,1106295
2017,201711,"Exports","EU-28",707,350,489,350
2017,201712,"Exports","EU-28",707,7470,8401,7470
2017,201702,"Exports","EU-28",707,21017,20837,21017
2017,201709,"Exports","Serbia",707,16668,9516,16668
2017,201703,"Exports","EU-28",707,6725,8277,6725
2017,201712,"Exports","Serbia",707,19450,23603,19450
2017,201704,"Exports","EU-28",707,9600,9342,9600
2017,201705,"Exports","EU-28",707,40,93,40
2017,201701,"Exports","EU-28",707,22888,23238,22888
2017,201710,"Exports","Serbia",707,181959,134275,181959
2017,201711,"Exports","Serbia",707,31829,17986,31829
2017,201704,"Exports","Egypt",707,18980,27574,18980
2017,201702,"Exports","Ukraine",707,48,168,48
2017,201705,"Exports","Georgia",707,57621,33362,57621
2017,201710,"Exports","Georgia",707,77604,81427,77604
2017,201703,"Exports","Georgia",707,180179,208657,180179
2017,201710,"Exports","Ukraine",707,10,11,10
2017,201711,"Exports","Ukraine",707,20,34,20
2017,201704,"Exports","Ukraine",707,15,43,15
2017,201711,"Exports","Georgia",707,135622,153146,135622
2017,201703,"Re-imports","Georgia",707,20000,24600,20000
2017,201702,"Exports","Georgia",707,58152,61578,58152
2017,201703,"Exports","Ukraine",707,55,161,55
2017,201712,"Exports","Egypt",707,16350,7192,16350
2017,201710,"Exports","Egypt",707,1057,1057,1057
2017,201701,"Exports","Georgia",707,10877,15866,10877
2017,201706,"Exports","Ukraine",707,10,14,10
2017,201711,"Exports","Egypt",707,400,201,400
2017,201704,"Exports","Georgia",707,175964,169759,175964
2017,201706,"Exports","Georgia",707,36558,12795,36558
2017,201705,"Exports","Ukraine",707,13,44,13
2017,201712,"Exports","Georgia",707,43615,66822,43615
2017,201703,"Imports","Georgia",707,20000,24600,20000
2017,201702,"Exports","Egypt",707,28980,20745,28980
2017,201707,"Exports","Georgia",707,111561,28862,111561
2017,201709,"Exports","Ukraine",707,17,18,17
2017,201701,"Exports","Ukraine",707,5,12,5
2017,201704,"Exports","Azerbaijan",707,2000,45362,2000
2017,201705,"Exports","Armenia",707,204792,72509,204792
2017,201711,"Exports","Azerbaijan",707,14030,2936361,14030
2017,201711,"Exports","Armenia",707,16402,24706,16402
2017,201710,"Exports","Azerbaijan",707,18300,5155302,18300
2017,201701,"Exports","Azerbaijan",707,622,75044,622
2017,201707,"Exports","Azerbaijan",707,1188,53392,1188
2017,201710,"Exports","Norway",707,17,186,17
2017,201706,"Exports","Armenia",707,91114,46554,91114
2017,201702,"Exports","Azerbaijan",707,364,53655,364
2017,201712,"Exports","Armenia",707,44154,87840,44154
2017,201704,"Exports","Armenia",707,90526,61943,90526
2017,201703,"Exports","Azerbaijan",707,314,34983,314
2017,201710,"Exports","Armenia",707,575,1111,575
2017,201705,"Exports","Azerbaijan",707,649,97140,649
2017,201709,"Exports","Azerbaijan",707,18300,1482567,18300
2017,201712,"Exports","Azerbaijan",707,11000,592443,11000
2017,201708,"Exports","Azerbaijan",707,1542,26103,1542
2017,201706,"Exports","Azerbaijan",707,851,134952,851
2017,201711,"Exports","China",707,2259575,2508699,2259575
2017,201712,"Exports","Belarus",707,1548490,1228400,1548490
2017,201704,"Exports","China",707,3974307,4412484,3974307
2017,201711,"Exports","Belarus",707,162767,167200,162767
2017,201707,"Imports","Belarus",707,24658,18600,24658
2017,201705,"Imports","Belarus",707,81240,111600,81240
2017,201709,"Exports","Belarus",707,3397090,2063900,3397090
2017,201703,"Exports","Belarus",707,1861290,2795600,1861290
2017,201710,"Exports","Belarus",707,743143,814800,743143
2017,201706,"Exports","China",707,880242,977291,880242
2017,201707,"Exports","China",707,28086,31183,28086
2017,201701,"Exports","Belarus",707,662471,577100,662471
2017,201703,"Exports","China",707,3473326,3856269,3473326
2017,201708,"Exports","China",707,16915,18780,16915
2017,201703,"Imports","Belarus",707,11281,21400,11281
2017,201712,"Imports","Belarus",707,58297,28600,58297
2017,201710,"Imports","Belarus",707,18499,33300,18499
2017,201709,"Exports","China",707,277358,307937,277358
2017,201706,"Exports","Belarus",707,12532710,6031100,12532710
2017,201712,"Exports","China",707,3775269,4191502,3775269
2017,201701,"Exports","China",707,2251271,2556946,2251271
2017,201711,"Imports","Belarus",707,335,900,335
2017,201704,"Exports","Belarus",707,3140480,4588000,3140480
2017,201705,"Exports","Belarus",707,10103210,6780100,10103210
2017,201708,"Exports","Belarus",707,7325080,3237600,7325080
2017,201705,"Exports","China",707,2571466,2854976,2571466
2017,201706,"Imports","Belarus",707,35601,31000,35601
2017,201702,"Exports","Belarus",707,480185,904400,480185
2017,201709,"Imports","Belarus",707,25565,18200,25565
2017,201706,"Exports","Kazakhstan",707,750585,504686,750585
2017,201707,"Imports","Kazakhstan",707,1019,410,1019
2017,201711,"Imports","Kazakhstan",707,133,171,133
2017,201703,"Exports","Lithuania",707,6725,8273,6725
2017,201712,"Exports","Kazakhstan",707,317375,562629,317375
2017,201706,"Imports","Kazakhstan",707,9201,1492,9201
2017,201703,"Imports","Kazakhstan",707,311,488,311
2017,201704,"Exports","Lithuania",707,9600,9327,9600
2017,201711,"Exports","Lithuania",707,350,489,350
2017,201709,"Imports","Kazakhstan",707,688,763,688
2017,201711,"Exports","Kazakhstan",707,373709,314464,373709
2017,201708,"Exports","Kazakhstan",707,44000,35409,44000
2017,201703,"Exports","Kazakhstan",707,733207,708477,733207
2017,201707,"Exports","Kazakhstan",707,279030,145558,279030
2017,201712,"Exports","Lithuania",707,7470,8404,7470
2017,201701,"Exports","Lithuania",707,22888,23236,22888
2017,201712,"Imports","Kazakhstan",707,187,413,187
2017,201709,"Imports","Kyrgyzstan",707,50000,18230,50000
2017,201702,"Exports","Lithuania",707,21017,20855,21017
2017,201701,"Exports","Jordan",707,16570,25397,16570
2017,201710,"Exports","Kazakhstan",707,731145,701408,731145
2017,201710,"Imports","Kazakhstan",707,330,327,330
2017,201701,"Exports","Kazakhstan",707,54000,103011,54000
2017,201701,"Imports","Kazakhstan",707,228,434,228
2017,201702,"Imports","Kazakhstan",707,186,395,186
2017,201702,"Exports","Kazakhstan",707,41597,37475,41597
2017,201709,"Exports","Kazakhstan",707,213096,104620,213096
2017,201704,"Imports","Kazakhstan",707,126,280,126
2017,201704,"Exports","Kazakhstan",707,1133140,1367626,1133140
2017,201705,"Imports","Kazakhstan",707,1111,1050,1111
2017,201705,"Exports","Kazakhstan",707,1567900,939321,1567900
2017,201708,"Imports","Kazakhstan",707,3630,1554,3630
2017,201702,"Imports","Belarus",707,205,700,205
2017,201710,"Exports","China",707,1589225,1805008,1589225
2017,201707,"Exports","Belarus",707,11855540,5446800,11855540
2017,201701,"Imports","Belarus",707,8663,15900,8663
2017,201704,"Imports","Belarus",707,248,800,248
2017,201702,"Exports","China",707,2787371,3094685,2787371
2017,201708,"Imports","Belarus",707,55098,34100,55098
2018,201801,"Exports","Norway",707,30,239,30
2018,201811,"Imports","Mongolia",707,2625,598,2625
2018,201808,"Imports","Mongolia",707,12200,2719,12200
2018,201806,"Imports","Mongolia",707,12500,5926,12500
2018,201812,"Imports","Mongolia",707,1500,791,1500
2018,201805,"Imports","Mongolia",707,4809,2243,4809
2018,201807,"Imports","Mongolia",707,15000,4662,15000
2018,201811,"Exports","Morocco",707,11200,7060,11200
2018,201809,"Imports","Mongolia",707,11500,3419,11500
2018,201810,"Imports","Mongolia",707,6000,2369,6000
2018,201812,"Exports","",707,14,36,14
2018,201812,"Exports","United Arab Emirates",707,1166,4525,1166
2018,201810,"Exports","Turkey",707,440706,260079,440706
2018,201802,"Exports","Turkey",707,1835700,1367623,1835700
2018,201812,"Re-exports","United Arab Emirates",707,1166,4525,1166
2018,201803,"Exports","Turkey",707,1752051,1358397,1752051
2018,201801,"Exports","Turkey",707,2366327,1797449,2366327
2018,201809,"Exports","Turkey",707,8530,2559,8530
2018,201804,"Exports","Turkey",707,294497,241677,294497
2018,201811,"Exports","United Arab Emirates",707,27,102,27
2018,201809,"Exports","United Arab Emirates",707,77,152,77
2018,201812,"Exports","Thailand",707,20,36,20
2018,201812,"Exports","Turkey",707,2730728,1935072,2730728
2018,201810,"Exports","United Arab Emirates",707,9,20,9
2018,201811,"Exports","Turkey",707,2839812,1880267,2839812
2018,201801,"Exports","Azerbaijan",707,14500,221584,14500
2018,201803,"Exports","Azerbaijan",707,4080,128158,4080
2018,201809,"Exports","Azerbaijan",707,NA,638756,887866
2018,201802,"Exports","Azerbaijan",707,NA,184417,887866
2018,201811,"Exports","Armenia",707,58106,81913,58106
2018,201808,"Exports","Azerbaijan",707,723,45119,723
2018,201806,"Exports","Azerbaijan",707,1913,95131,1913
2018,201805,"Exports","Armenia",707,634359,210442,634359
2018,201803,"Exports","Armenia",707,88782,83136,88782
2018,201805,"Exports","Azerbaijan",707,972,176391,972
2018,201812,"Exports","Azerbaijan",707,7954,519393,7954
2018,201810,"Exports","Azerbaijan",707,18400,4279215,18400
2018,201812,"Exports","Armenia",707,18850,28275,18850
2018,201804,"Exports","Armenia",707,992746,680142,992746
2018,201804,"Exports","Azerbaijan",707,1268,136743,1268
2018,201803,"Imports","Armenia",707,6615,2183,6615
2018,201811,"Exports","Azerbaijan",707,18700,2506881,18700
2018,201807,"Exports","Azerbaijan",707,980,58579,980
2018,201810,"Exports","Armenia",707,71315,59505,71315
2018,201803,"Exports","Ukraine",707,15,33,15
2018,201802,"Exports","Ukraine",707,46,105,46
2018,201809,"Exports","Ukraine",707,10,9,10
2018,201808,"Exports","Ukraine",707,8,19,8
2018,201807,"Exports","Ukraine",707,16,8,16
2018,201801,"Exports","Ukraine",707,21,59,21
2018,201805,"Exports","Ukraine",707,16,28,16
2018,201810,"Exports","Ukraine",707,21,24,21
2018,201812,"Exports","Ukraine",707,8,19,8
2018,201810,"Exports","TFYR of Macedonia",707,10,7,10
2018,201801,"Exports","Egypt",707,2716,2731,2716
2018,201811,"Exports","Ukraine",707,16,26,16
2018,201802,"Exports","Egypt",707,390,314,390
2018,201811,"Exports","TFYR of Macedonia",707,3587,2057,3587
2018,201811,"Imports","Kyrgyzstan",707,18000,16740,18000
2018,201812,"Exports","Kazakhstan",707,NA,656592,887866
2018,201812,"Imports","Kazakhstan",707,NA,1119,887866
2018,201804,"Imports","Kazakhstan",707,242,625,242
2018,201804,"Exports","Kazakhstan",707,1234180,1298954,1234180
2018,201811,"Imports","Kazakhstan",707,NA,1055,887866
2018,201812,"Exports","Rep. of Korea",707,390,746,390
2018,201803,"Exports","Kazakhstan",707,542996,812930,542996
